"","Rank","Team","1999","Last 3","Last 1","Home","Away","1998"
"122",2000,"Vermont","0.571","0.333","0","0.818","0.412","0.407"
"123",2000,"St Fran (NY)","0.571","0.667","0","0.667","0.500","0.704"
"124",2000,"Colorado","0.567","0.667","0","0.857","0.313","0.516"
"125",2000,"S Florida","0.567","0","0","0.857","0.313","0.500"
"126",2000,"Wake Forest","0.563","0.667","1","0.714","0.444","0.548"
"127",2000,"Notre Dame","0.563","0.667","0","0.765","0.333","0.483"
"128",2000,"Montana","0.56","0.667","0","0.643","0.455","0.417"
"129",2000,"E Illinois","0.556","0.667","0","0.833","0.333","0.444"
"130",2000,"NW State","0.556","0.667","0","0.75","0.400","0.375"
"131",2000,"Georgetown","0.548","0.667","0","0.75","0.333","0.467"
"132",2000,"TX Christian","0.548","0.667","0","0.706","0.357","0.645"
"133",2000,"GA Southern","0.539","0.667","0","0.818","0.333","0.346"
"134",2000,"TN Tech","0.539","0.333","0","0.75","0.357","0.400"
"135",2000,"Michigan","0.536","0.333","0","0.706","0.273","0.387"
"136",2000,"New Mexico","0.536","0.333","0","0.588","0.455","0.727"
"137",2000,"California","0.533","0.333","0","0.588","0.462","0.667"
"138",2000,"Mississippi","0.533","0.333","0","0.8","0.267","0.594"
"139",2000,"USC","0.533","0.667","1","0.714","0.375","0.536"
"140",2000,"Rider","0.533","0.333","0","0.75","0.389","0.429"
"141",2000,"Charlotte","0.531","0.667","0","0.75","0.400","0.677"
"142",2000,"E Washingtn","0.52","0.333","0","0.8","0.333","0.320"
"143",2000,"TX-Arlington","0.52","0.333","0","0.583","0.462","0.375"
"144",2000,"S Utah","0.519","0.667","0","0.909","0.250","0.360"
"145",2000,"Marquette","0.519","0.333","0","0.733","0.250","0.483"
"146",2000,"Kansas City","0.519","0.667","0","0.727","0.375","0.250"
"147",2000,"NC A&T","0.519","0.333","0","0.75","0.421","0.444"
"148",2000,"Cleveland St","0.517","0","0","0.643","0.400","0.462"
"149",2000,"Florida Intl","0.517","0.667","0","0.588","0.417","0.448"
"150",2000,"Jackson St","0.516","1","1","0.7","0.429","0.556"
"151",2000,"VA Tech","0.516","0.667","0","0.692","0.389","0.464"
"152",2000,"U Mass","0.516","0.667","0","0.5","0.526","0.467"
"153",2000,"Geo Wshgtn","0.5","0.333","0","0.692","0.353","0.690"
"154",2000,"Miami (OH)","0.5","0.667","0","0.583","0.444","0.750"
"155",2000,"Loyola-Chi","0.5","0","0","0.8","0.154","0.333"
"156",2000,"UTSA","0.5","0.333","0","0.727","0.333","0.593"
"157",2000,"UAB","0.5","0","0","0.857","0.143","0.625"
"158",2000,"E Michigan","0.5","0.667","0","0.546","0.467","0.200"
"159",2000,"VCU","0.5","0.333","0","0.75","0.167","0.484"
"160",2000,"Penn St","0.5","0.667","0","0.714","0.313","0.482"
"161",2000,"Middle Tenn","0.5","0.667","0","0.667","0.357","0.357"
"162",2000,"NC-Grnsboro","0.5","0.333","0","0.727","0.333","0.259"
"163",2000,"W Virginia","0.5","0.333","0","0.6","0.385","0.345"
"164",2000,"Coppin St","0.5","0.667","0","0.546","0.474","0.517"
"165",2000,"Rutgers","0.5","0","0","0.6","0.400","0.594"
"166",2000,"Lamar","0.5","1","1","0.769","0.294","0.577"
"167",2000,"Marist","0.5","0.667","0","0.667","0.375","0.571"
"168",2000,"WI-Grn Bay","0.484","0.333","0","0.8","0.188","0.621"
"169",2000,"N Iowa","0.483","0.667","0","0.714","0.267","0.333"
"170",2000,"Fairfield","0.483","0.667","0","0.727","0.333","0.444"
"171",2000,"Fordham","0.483","0.333","0","0.571","0.400","0.444"
"172",2000,"Portland St","0.482","0.333","0","0.583","0.400","0.600"
"173",2000,"Davidson","0.48","0.333","0","0.667","0.375","0.560"
"174",2000,"S Carolina","0.469","0.667","0","0.625","0.313","0.276"
"175",2000,"Bradley","0.467","0.333","0","0.857","0.125","0.586"
"176",2000,"Memphis","0.467","0.667","0","0.647","0.231","0.464"
"177",2000,"Iowa","0.467","0.667","0","0.692","0.294","0.667"
"178",2000,"Miss State","0.467","0.333","0","0.714","0.250","0.594"
"179",2000,"Pittsburgh","0.464","0.333","0","0.563","0.333","0.467"
"180",2000,"Baylor","0.464","0.333","0","0.588","0.273","0.172"
"181",2000,"Beth-Cook","0.464","0.667","0","0.778","0.316","0.407"
"182",2000,"TX El Paso","0.464","0","0","0.647","0.182","0.556"
"183",2000,"UCSB","0.462","0.333","0","0.583","0.357","0.539"
"184",2000,"WI-Milwkee","0.462","0.333","0","0.727","0.267","0.250"
"185",2000,"Columbia","0.462","0.667","1","0.5","0.438","0.333"
"186",2000,"UC Irvine","0.462","0.667","0","0.583","0.357","0.167"
"187",2000,"TX Southern","0.455","0.667","0","0.429","0.467","0.269"
"188",2000,"TX A&M-CC","0.455","1","1","0.778","0.231","--"
"189",2000,"St Josephs","0.448","0.333","0","0.5","0.412","0.367"
"190",2000,"Manhattan","0.444","0","0","0.667","0.267","0.192"
"191",2000,"E Tenn St","0.444","0.667","0","0.546","0.375","0.577"
"192",2000,"Campbell","0.444","0.333","0","0.462","0.429","0.308"
"193",2000,"Stetson","0.444","0.333","0","0.5","0.412","0.480"
"194",2000,"Monmouth","0.444","0.333","0","0.583","0.333","0.200"
"195",2000,"Boise St","0.444","0","0","0.5","0.385","0.714"
"196",2000,"Wofford","0.444","0.667","0","0.889","0.222","0.360"
"197",2000,"N Illinois","0.444","0","0","0.636","0.313","0.231"
"198",2000,"W Carolina","0.44","0.333","0","0.667","0.313","0.160"
"199",2000,"Drexel","0.433","0.333","0","0.6","0.350","0.690"
"200",2000,"GA Tech","0.433","0.333","0","0.688","0.143","0.484"
"201",2000,"Alabama","0.429","0","0","0.786","0.071","0.531"
"202",2000,"Texas Tech","0.429","0","0","0.533","0.308","0.433"
"203",2000,"Minnesota","0.429","0","0","0.733","0.077","0.607"
"204",2000,"Oregon St","0.429","0.333","0","0.571","0.286","0.440"
"205",2000,"San Jose St","0.423","0.333","0","0.636","0.267","0.393"
"206",2000,"Harvard","0.423","0.667","1","0.417","0.429","0.480"
"207",2000,"Youngs St","0.423","0","0","0.5","0.375","0.500"
"208",2000,"Alabama St","0.417","0.667","0","0.5","0.357","0.360"
"209",2000,"Liberty","0.417","0","0","0.6","0.286","0.083"
"210",2000,"Elon","0.417","0.667","1","0.889","0.133","0.333"
"211",2000,"Florida St","0.414","0.333","0","0.533","0.286","0.433"
"212",2000,"Oakland","0.414","1","1","0.5","0.353","0.400"
"213",2000,"Oral Roberts","0.414","0.333","0","0.583","0.294","0.615"
"214",2000,"Norfolk St","0.407","0","0","0.444","0.389","0.556"
"215",2000,"TX-Pan Am","0.4","0.667","0","0.636","0.214","0.160"
"216",2000,"La Salle","0.393","0.333","0","0.546","0.294","0.464"
"217",2000,"Maryland ES","0.393","0.667","0","0.5","0.333","0.370"
"218",2000,"Wright St","0.393","0.667","0","0.786","0.000","0.292"
"219",2000,"Towson","0.393","0","0","0.417","0.375","0.214"
"220",2000,"Wichita St","0.393","0.333","0","0.6","0.154","0.414"
"221",2000,"Texas St","0.385","0.667","0","0.5","0.313","0.654"
"222",2000,"Wagner","0.385","0.667","0","0.5","0.313","0.333"
